id	CK_1	CK_2	CK_3	Cra20_1	Cra20_2	Cra20_3	KT2440_1	KT2440_2	KT2440_3
LOC101261640	0	0	0.095368087	0	0	0.015290252	0	0	0
LOC101261641	0	0	0	0	0	0	0	0	0
LOC101261642	79.54990125	52.33119898	68.2503881	85.34585879	64.97684771	77.91339787	76.41330757	73.8829633	75.5693308
LOC101261643	14.01467156	13.28909808	11.21714918	17.82130331	14.50963877	13.2959956	11.96278886	13.9966207	13.59260056
LOC101261644	11.7694241	5.266974146	10.28428578	10.92677027	9.411536679	11.76326103	10.01208749	11.68243193	12.411648
LOC101261647	10.17972301	15.21897821	16.18726018	13.16635646	14.45386363	10.30547273	13.74277539	13.32893794	11.52577202
LOC101261648	0	0	0	0	0	0	0	0	0
LOC101261649	113.5173059	82.26013546	100.0743766	120.3876684	90.01125255	109.4702605	103.6694118	99.15582711	100.4934843
LOC101261650	0.052854221	0.103664244	0.099973088	0.048932188	0.050861755	0.144257101	0.05019383	0.045986574	0
LOC101261651	3.101349304	9.267249051	6.142217536	1.587612724	2.914214495	3.120296609	3.083844146	3.174557038	3.335864124
LOC101261656	105.0222112	159.0245921	151.4393991	127.2805061	125.2832215	137.5801433	106.7933882	114.128605	110.518818
LOC101261657	2.198860149	0.68610768	1.134304375	2.405820554	1.442706042	0.909308384	1.423760184	3.043647469	0.577137332
LOC101261659	10.12704876	4.86562692	9.706150333	16.64321657	7.390719845	7.914853309	6.615933862	4.435159807	10.62925896
LOC101261661	12.38501372	14.0664851	13.3265802	10.00348871	12.16135819	9.313045033	10.26141348	11.6004344	10.15570042
LOC101261662	115.2440974	168.0940826	122.1289881	126.4233644	153.031634	95.42464434	122.8317477	133.0755358	103.9074854
LOC101261663	0	0	0	0	0	0	0	0	0
LOC101261665	13.88082671	18.80311814	16.4990206	10.87568012	14.00724234	11.79314718	12.43840257	13.83945172	12.55313888
LOC101261668	17.37016228	25.71644573	20.21628414	18.41859974	20.18152056	17.02806242	19.82058738	17.19268286	18.33680198
LOC101261672	6.77882232	5.370767282	5.722838694	7.055844744	5.343928644	6.027862752	7.346881089	6.097944269	5.5655863
LOC101261673	3.334398674	2.692873494	4.822979152	5.205479673	4.026604609	4.639575207	3.042384399	3.413107567	3.020240837
LOC101261674	0.068171592	0.133706569	0.096709276	0.284008218	0.229605954	0.186063403	0.323701043	0.444852543	0.295235747
LOC101261675	0	0	0.068939552	0.033742712	0	0.364748889	0.069225433	0.063422944	0
LOC101261676	31.65040585	45.51155864	44.43058353	54.37825441	50.67459272	45.17820273	45.93395886	45.88209564	36.42806746
LOC101261677	0	0.146591288	0.282743271	0.069194856	0	0	0.14195788	0.130058945	0
LOC101261678	17.55671709	14.34766994	13.13661958	11.91301772	12.65419329	14.11246612	14.56377236	14.63132725	16.48933825
LOC101261680	28.38371405	22.32367125	23.88350787	25.02619817	24.43859348	25.17573719	26.61725136	23.82914355	29.57556593
LOC101261681	49.00802491	29.66447617	33.90259585	54.37293718	36.19737628	60.40176347	49.33929998	42.55468441	51.98551296
LOC101261682	0	0.087362096	0	0.016494862	0	0	0	0	0
LOC101261683	0	0.082983098	0	0.078340311	0	0	0	0.07362439	0
LOC101261686	1.515668269	2.335705679	1.667463622	0.973647944	2.053850525	0.95680462	1.204377386	1.964636985	0.893063465
LOC101261687	0.478275809	0.24685625	0.88084597	0.722439466	0.121117384	1.053462095	0.358580551	0.438032351	0.145354692
LOC101261689	17.44528968	12.89575126	11.40540104	17.71078381	14.08509086	17.31422329	15.65724925	15.81096324	13.70485745
LOC101261690	11.65226156	14.15809088	12.261322	12.8325124	13.03049375	13.19299236	13.43698299	12.25498811	11.42972392
LOC101261691	1.765803085	3.670076574	4.885364514	1.585972967	0.811575842	3.668556121	2.903328081	1.994977941	1.699398619
LOC101261692	14.48930917	15.52264889	13.86403108	10.8061034	15.10928742	13.1917515	14.48686395	14.16049357	13.56589144
LOC101261693	17.9552663	18.0770254	12.04710936	15.53617337	13.47129462	15.1091986	13.99626491	15.47093223	13.38889596
LOC101261694	10.83417306	16.5572128	12.768929	10.23388553	21.24842556	8.956098082	15.0676671	13.35011855	10.74431098
LOC101261696	13.91037822	18.07404578	17.7014263	15.35359852	17.27620184	16.36221961	16.86795204	17.17119689	14.55137727
LOC101261697	0.250732094	0	0	0	0	0	0	0	1.447818653
LOC101261698	1.818822648	0.557390661	2.203929334	2.788888812	1.804953338	1.964989525	3.292614353	2.967173915	3.117943352
LOC101261699	15.53620949	17.11762178	17.69474733	16.63822102	17.22330035	16.21609841	15.03456689	15.60452735	14.66783494
LOC101261700	8.550505139	3.172761279	8.232290181	9.128380161	4.818299747	10.93275611	8.924816204	7.774601889	11.56501982
LOC101261701	9.096452523	7.699059257	8.817092588	9.469766285	8.354000837	11.05725064	9.606395559	10.41035773	10.13473057
LOC101261702	25.90654514	22.87344651	25.43703336	23.62558969	27.45605909	26.81883127	24.31647572	30.32839336	27.78999818
LOC101261703	0	0	0	0	0.027873023	0	0	0.025201349	0
LOC101261704	13.0223544	5.185348252	10.58002381	19.82368013	6.5180338	26.83572216	25.39775475	10.15163243	23.38304295
LOC101261705	4.901855554	6.299939829	4.895048379	3.579755044	6.050152942	5.055146779	4.756321389	4.8874506	4.380551755
LOC101261706	75.53416898	40.05390246	66.03820206	59.03112259	138.3793965	67.25906777	75.37385167	63.35306212	80.58953076
LOC101261707	77.68077532	31.67186687	43.97772482	65.1810047	43.3030578	76.83609427	67.48305625	66.34806202	64.53473484
LOC101261708	288.3747389	142.1953036	180.0699714	267.4770959	178.2743561	329.3934718	243.2093739	253.4359977	277.7906408
LOC101261709	2.657357412	0.534557791	1.353250175	7.065100459	2.819457049	3.719399957	4.917785846	3.319898203	3.803350472
LOC101261710	3.862225532	2.585144654	3.420759378	4.370214579	2.418759018	3.569548794	2.910970084	3.147027004	4.896978114
LOC101261712	2.589718696	6.853545034	2.986023162	0.591176541	0.375520872	0.48412472	0.370589469	1.605034797	0.716971704
LOC101261713	13.07958857	9.701889926	16.96309744	13.53641069	28.7833239	10.73063083	20.13264827	14.57723897	17.21228506
LOC101261715	6.161749111	4.112320052	3.561210331	3.961470938	4.611807864	4.982964079	3.169616934	6.105718025	4.447523629
LOC101261716	0	0	0	0	0	0	0	0	0
LOC101261717	0	0.027904589	0	0.052686733	0.027382178	0	0.02702259	0.024757552	0.054769567
LOC101261718	20.87056182	21.58081373	30.91646835	17.48168947	18.95664429	14.91884004	13.41561366	25.44693043	15.98658336
LOC101261719	2.377762453	2.445526518	2.402327165	4.58519103	2.801560394	2.40594513	2.929995122	2.724769346	3.438098461
LOC101261720	0	0.130708566	0	0	0.064130763	0.080840641	0	0.019327909	0
LOC101261721	5.874865021	10.42986077	4.789755415	6.095343866	6.725594106	5.621290144	6.348695412	4.142086212	6.238825849
LOC101261722	49.41083038	59.9489575	69.39789149	41.00981855	79.64975393	41.98922275	54.40736575	57.66916149	45.11813786
LOC101261723	0.033048366	0.243069558	0.609478008	0.244768168	0.127210116	0.315700712	0.094154679	0.15814813	0.159027777
LOC101261724	6.389458901	7.819974276	6.863908102	6.445993717	8.695635453	5.76698715	8.541417522	7.642122079	6.70893176
LOC101261725	5.290537048	6.631390569	5.521094414	5.089368449	8.356422286	4.259979413	5.278339981	5.6083841	5.079877297
LOC101261726	6.049964579	6.448880322	6.385102891	5.601028561	6.24377328	6.700686435	7.618956468	6.560751211	6.835050848
LOC101261727	0	0	0	0	0	0	0	0	0
LOC101261728	36.15092773	14.62299165	23.73316108	52.45845204	23.02876352	45.52896359	44.41653627	40.12395114	49.0020318
LOC101261729	17.97056979	11.60749199	17.24068041	24.27572244	22.11524796	19.41474692	24.28627344	24.28020849	18.37569509
LOC101261730	4.810006577	4.331054728	4.342258936	3.441017379	4.376208327	2.983668136	3.446686112	4.945927137	4.544956492
LOC101261732	197.7932612	152.610084	180.4431495	87.03980541	53.25536308	57.80462294	47.57149179	124.1023509	87.37900975
LOC101261733	16.35414856	12.22849156	14.04672379	11.36300016	11.40272109	13.30468187	13.45397446	15.33682101	13.54005637
LOC101261734	15.5515739	22.80275653	20.0061551	15.35162955	17.63383507	18.9555902	17.42005832	21.09511557	20.88131308
LOC101261735	9.199873472	9.948879882	8.223970022	11.0256895	9.277524146	12.03883774	11.78869907	9.868539426	14.61500711
LOC101261736	5.281463469	5.724522764	3.755571829	3.933701235	4.623806737	4.335309956	2.67751335	4.318809311	4.509595995
LOC101261737	33.95529096	19.92534427	29.94905193	44.18784425	24.08809976	38.21927988	37.98268313	27.99047398	50.3828308
LOC101261738	0	0	0.036108423	0	0	0	0.036258159	0.04982849	0.03674414
LOC101261739	15.86665305	28.42972038	22.92240092	9.610418071	9.375008822	9.293575252	7.432954184	13.14664816	6.713327139
LOC101261742	51.67614971	9.77562352	16.06453573	84.6086401	44.97015886	50.20621761	47.33319453	38.23121652	27.39910316
LOC101261743	1.86137757	4.094776078	4.900534043	3.725955764	4.88951508	3.158043522	3.439821492	4.289534891	4.599486486
LOC101261744	53.34908126	68.60698567	59.86613372	54.86274733	104.5479918	66.2348448	62.38821896	44.91980708	67.11294813
LOC101261745	0.060919946	0.059741872	0	0.056399398	0.17587027	0	0.173560712	0	0.234516008
LOC101261746	18.3897793	16.49316666	14.40506313	12.8048872	15.4058647	14.76316987	17.19818744	15.87846184	16.51534091
LOC101261747	2.605413567	1.885855386	1.642702223	3.158675593	1.014817541	0.902991434	1.94407035	1.997011109	1.910426562
LOC101261748	71.90562615	69.39743494	88.19000047	76.01820808	84.10080498	77.53103407	74.48519144	77.57211871	73.58897493
LOC101261749	46.14464362	73.66652664	67.91758055	19.71103657	24.70163385	15.89437697	20.05619722	36.48873207	21.35779259
LOC101261750	5.091605205	9.370693684	3.166259695	3.58376728	4.933224329	2.411302665	2.815084585	4.672765251	3.188441557
LOC101261751	22.86876628	19.21180411	21.29581996	16.83627427	21.40580868	22.50974865	21.79179992	21.25547575	19.04171536
LOC101261752	0	0	0	0.053699939	0.334905095	0	0.055084511	0	0.111645655
LOC101261753	92.871978	74.86141684	75.96900434	100.6405209	105.7173601	94.33435215	96.32177717	92.22030475	93.45654778
LOC101261754	11.82879639	13.19221396	16.93406077	12.8191629	16.49401869	13.47310051	13.3369089	16.23483224	12.43307533
LOC101261756	24.11943459	25.79150251	27.1229811	26.55088142	26.07172574	26.09157259	29.87114486	26.96487913	27.28252364
LOC101261757	11.07068573	16.58234103	15.63333354	11.47768704	16.60025393	10.34782781	10.11739365	10.68779359	11.05572657
LOC101261758	0.675271841	0.728434721	1.277268111	0.187549042	0.064981586	0.184304595	0.128256473	0.528776963	0
LOC101261759	4.369643685	1.09972701	4.315419523	5.298394019	3.944437784	3.588426215	4.737267931	4.710282921	5.210130561
LOC101261760	32.18904719	24.03420386	30.32311055	50.68886423	52.80927173	42.15744604	45.34935919	39.50373393	35.52563907
LOC101261762	0	0.221419731	0.091515289	0	0	0	0.030631596	0.0561281	0
LOC101261764	2.971341848	4.47855426	3.537396642	2.77506948	4.429947913	2.27493215	3.949499556	4.037190852	3.217052376
LOC101261765	0.152334052	0	1.872896506	0.035257536	0.439774367	0.138590436	0.144666392	0.563296821	0.109954054
LOC101261766	10.23178741	14.65130542	19.99555133	2.389092033	4.530937507	4.160070693	5.589295595	7.79937202	3.703522474
LOC101261768	15.35683928	17.18954577	15.50165566	14.24122392	14.62865454	14.04190379	13.67543804	14.1037406	13.41087606
LOC101261769	0	0	0	0.29748546	0	0	0	0	0
LOC101261770	69.69900439	61.00640785	62.66488791	64.1378651	68.02759739	71.16326263	71.08972486	67.05929997	67.62954403
LOC101261771	33.78760601	39.8557316	37.61490995	41.37950806	38.42833496	40.01961485	39.45163635	39.70047746	42.58177982
LOC101261772	4.790749917	7.984345989	7.160106211	4.917845948	6.282226697	6.07483854	6.034715685	5.788051178	6.497826117
LOC101261774	18.539882	13.74452667	21.11518554	18.07469916	20.68038961	18.79105544	20.82913003	19.21159105	25.1311942
LOC101261775	0	0	0	0	0	0	0	0	0
LOC101261776	23.78492351	34.16963612	28.28705699	23.33052757	32.46442169	25.42619297	25.9818689	24.91378202	23.40304596
LOC101261778	4.387506615	2.359523595	13.71997719	5.699808999	14.64118467	5.987497032	11.96235686	10.28238693	7.219131448
LOC101261779	14.2558051	6.813842552	11.78288287	34.54759295	19.48243142	31.49770407	31.11521278	21.99270353	32.10871881
LOC101261780	57.51552241	91.10244522	68.94434649	59.46251557	71.16086231	59.92890367	64.68130536	66.4998554	62.35159614
LOC101261781	31.0607553	33.24748652	28.57184238	28.43036169	29.52327232	29.88463992	32.36357717	31.35903105	30.90791368
LOC101261783	1.26377691	1.05343721	2.868501567	1.579498217	1.27694261	1.379710375	1.50020665	0.934632156	1.581127012
LOC101261784	37.73882611	8.039892675	24.67619535	67.40706773	25.29609144	48.60039718	55.18010331	38.49645006	37.00844726
LOC101261785	0.033763592	0	0.095795108	0	0.032490793	0.092152297	0.096192355	0.029376498	0.097481654
LOC101261786	2.557981679	3.276428058	3.554735403	7.442811598	1.908959041	7.836489602	10.65885285	8.221125941	5.576700461
LOC101261787	18.11940917	18.94059802	19.55297612	21.22972616	19.99113199	20.86246902	19.25587494	17.78621257	16.86313441
LOC101261788	12.74023624	16.52808698	14.94924545	12.27957027	16.50656412	12.18055661	16.38450527	14.10007149	11.27735959
LOC101261789	36.05896434	47.42088378	73.80138671	50.75961164	26.02472663	55.98000974	28.14150585	25.58156671	37.90628563
LOC101261792	4.715173603	5.152447349	4.268230682	4.645910885	3.565118752	3.646304057	2.974563585	5.362559427	4.894401451
LOC101261793	38.60980991	47.70425877	52.35958946	43.77554457	53.44002538	48.04737644	49.58848482	40.84437596	41.08644044
LOC101261794	0.20489211	0.84837065	0.925815857	0	0.065722738	0.04142371	0	0.138653917	0
LOC101261795	0	0	0	0	0	0	0	0	0
LOC101261796	0	0	0	0	0	0	0	0	0
LOC101261797	8.744153699	15.28525005	10.64627097	9.478569986	13.3815407	7.862571428	9.771333467	8.893207421	7.418556287
LOC101261798	0	0	0	0	0	0	0	0	0
LOC101261799	1.467957838	0.88588945	30.64965287	0.731784532	0.543315254	3.801090605	18.76631213	2.652683102	25.8642671
LOC101261801	2.923310915	1.078895587	2.051231059	2.677286464	1.724164025	1.973228676	3.134382656	2.570817751	1.875584948
LOC101261802	0.021449058	0.294479845	0.101426553	0	0	0	0	0.018662061	0
LOC101261803	11.67863435	2.70538394	22.00302007	5.703981366	7.344768239	9.119081684	13.62333999	13.28152074	10.35445372
LOC101261804	10.56470814	10.88720735	9.525799853	9.987976192	10.16644622	11.03700043	11.01072514	10.9057342	12.49385577
LOC101261805	20.01898706	20.74477547	16.74331893	12.4397077	17.64804239	8.548897748	8.535704199	14.65307578	15.24691313
LOC101261807	0	0	0	0	0	0	0	0	0
LOC101261808	19.1075707	34.30161893	32.13200041	18.72402867	30.7097652	19.78143006	23.20594878	23.85299712	23.54455581
LOC101261809	34.36589717	35.6615301	32.13691325	34.55814055	34.20595614	29.11822932	32.59036575	33.12737012	31.93786791
LOC101261810	17.02517129	36.94554367	24.31440264	15.70226948	18.15788761	16.50355932	16.27003262	18.41363444	15.06422651
LOC101261811	16.92702209	18.33430931	16.60153563	20.89460921	22.12793429	16.29615026	20.5615522	15.60424133	16.41975704
LOC101261812	8.883702362	11.62844948	13.04507168	11.39323232	13.34749263	11.20780124	12.22264321	12.15734216	10.41252845
LOC101261813	24.67493458	11.70416901	20.62188559	36.03185618	22.39753387	40.47144504	28.78428471	27.19378932	35.87314808
LOC101261814	1.345068506	0.059957158	1.445556814	1.245258054	1.059024219	0.9455988	1.219303091	1.383077282	1.059124996
LOC101261815	0	0	0	0	0	0	0	0.044630961	0
LOC101261816	8.574039288	8.493165508	10.46777941	8.707531518	11.40113363	9.18724066	10.0835023	10.74536512	9.635208087
LOC101261818	8.098821683	8.687800896	6.784048123	7.253022987	10.40195975	7.789180797	7.848134153	8.887213404	8.589591421
LOC101261819	0	0	0	0	0	0	0	0	0
LOC101261820	0	0	0	0	0	0	0	0	0
LOC101261821	14.53684876	13.38240981	12.36093345	13.62788813	15.98005283	13.6304309	14.75036065	16.43099753	14.82202716
LOC101261822	0	0	0	0	0	0	0	0	0
LOC101261825	45.61025909	21.19902814	75.85729123	79.8909269	37.36579901	130.9184317	38.80141653	41.54955677	29.00308131
LOC101261826	35.1283692	27.78001156	40.76290396	62.82892908	47.70488157	63.96082716	47.83558716	51.62000867	53.0355439
LOC101261827	4.194364652	7.732916963	5.950190596	3.883122934	4.359147897	6.868706472	3.983243366	5.984962168	5.409087074
LOC101261829	0	0.039033692	0	0	0	0	0	0	0
LOC101261830	21.16139574	24.52654549	23.30908939	19.99278976	22.19531889	20.21991305	21.21270546	21.6508849	21.26804828
LOC101261831	0.243461238	0.119376583	0.23025192	6.423764946	0.702850154	1.273602604	0.809223576	3.124447438	0.761493458
LOC101261832	26.43183189	15.08891541	20.090504	24.66071138	20.56586018	22.03737436	23.90609391	22.75155284	24.17707363
LOC101261833	46.33984084	42.10531221	41.13850461	40.5232341	43.17931605	49.47366	47.27364857	45.40822196	45.05433993
LOC101261834	0	0	0	0	0	0	0	0	0
LOC101261835	29.54962893	28.8564388	20.45486694	27.88565348	31.4465223	17.3275317	19.71432921	19.25015147	15.39018808
LOC101261836	1.299042466	1.502829248	1.257355564	0.901985523	1.47469426	1.357272286	1.358948968	1.668885571	1.074382816
LOC101261838	11.98964277	6.244565838	17.30709087	15.29563109	8.667049433	14.56130935	14.65490118	12.6778337	15.6794667
LOC101261839	0.17287953	0.244885872	0.199832988	0.480153152	0.129392996	0.279612972	0.255387571	0.167129241	0.240324145
LOC101261840	9.305108565	3.837083792	7.836262639	9.801799982	6.011741165	6.850255328	6.463622906	7.151981698	8.670388576
LOC101261841	0	0	0	0	0	0	0	0	0
LOC101261842	6.683907193	6.554653279	7.666878122	11.15052666	7.323497564	5.749746224	9.238405673	10.6232349	5.923044226
LOC101261843	8.14903585	8.163308286	7.7068989	7.341533998	10.45578463	7.094953514	8.32135283	8.767433833	7.420940365
LOC101261844	217.0189506	121.1533569	152.5875483	182.2439857	141.6859203	203.9119493	188.0591225	191.4040855	199.5103782
LOC101261845	2.063457367	2.698072092	5.854505099	2.547118746	1.103150228	3.233113544	5.225584676	1.296634952	2.868463532
LOC101261846	0.15968193	0.417583968	0.201357561	0.147832774	0.153662338	0.484251289	0.252740697	0.138933555	0.204902614
LOC101261847	5.353530917	4.872758131	5.457198895	6.974396945	6.663298344	5.774645149	5.966924905	7.837571948	6.509674733
LOC101261848	5.384623206	2.45816144	5.399777616	7.907334439	10.13992751	4.307584137	9.433693448	8.03714461	6.209621359
LOC101261849	22.03588279	40.51828347	34.09005348	9.36498383	14.35006225	13.22117846	14.29691688	17.02397865	13.34591376
LOC101261850	149.189653	145.9353889	128.009369	137.4219434	169.2896482	167.8424369	147.5798849	162.1533795	140.6804933
LOC101261851	9.596347903	11.71268868	11.60033609	7.968131392	8.791684611	7.474366913	9.834518464	8.789938296	7.264350037
LOC101261853	0.332466969	0.122264136	0.334080307	0.442457247	0.099979323	0.226853788	0.197332755	0.198871516	0.259970975
LOC101261854	2.107859819	2.391348508	4.729664696	1.95144664	6.045424489	4.023385021	4.670777371	3.811788463	3.420763031
LOC101261855	16.20351726	21.47854563	16.82142602	15.29423464	21.65804831	18.27648152	16.61786159	14.97453902	13.35060446
LOC101261856	51.54264656	44.64461163	47.26147691	51.25812096	47.99213846	59.47157284	49.78924268	49.94109196	50.72775282
LOC101261857	34.24953536	28.26578398	35.12387829	44.43042648	29.22855524	39.68673138	35.33645629	37.21846715	39.7437663
LOC101261858	10.51003851	8.760775383	7.80984456	10.21665108	8.524520169	10.31310612	7.27188664	9.079092661	8.525331367
LOC101261859	0.126377691	0.082622526	0	0	0	0	0	0	0.081083437
LOC101261860	5.271866417	4.513421049	8.072302961	5.810320198	5.234182586	10.42991293	5.324383235	5.096514504	10.2277607
LOC101261862	9.968728451	10.59561304	11.60648813	10.96533728	11.67238319	10.92401957	12.09989443	10.18108764	11.67349394
LOC101261863	6.311279765	5.679530311	5.020858494	11.17035118	4.822963141	7.464436916	8.073737957	7.816912548	7.824662513
LOC101261864	8.088413864	2.078438369	3.804329636	5.205711141	4.62015346	4.840198109	4.559480829	5.795539311	5.161743661
LOC101261865	15.29518399	18.01984341	18.12549977	17.21320072	19.58341328	16.90809084	19.08887395	16.10685078	15.1778136
LOC101261866	33.12062989	24.30703331	28.3038641	29.8612773	34.52807431	33.87442028	31.76188708	35.31504839	31.77093456
LOC101261867	5.611103487	25.02232916	8.769962961	16.78718993	31.20388593	17.35655239	25.7458963	10.22654954	15.17710449
LOC101261868	0.477525638	0.110186167	0.929799375	0.702144489	0.405462501	0.817775355	0.773599939	1.050915033	0.513634708
LOC101261869	0	0	0	1.019348407	0	0.455324774	0.665401392	0.174179236	0
LOC101261870	5.307121804	8.717524555	6.399450344	8.536873061	7.788262177	6.759636755	6.929986846	9.639109551	7.278248997
LOC101261871	3.727631474	1.612740992	1.45162862	3.755525648	0.949528985	2.044768668	1.770001487	2.289373605	3.270911068
LOC101261872	0	0	0.060721592	0	0	0	0	0	0
LOC101261873	26.59567273	33.90577262	29.92302606	28.40037402	18.51086083	28.76428114	22.25228141	20.10781587	25.44106501
LOC101261874	7.755426858	8.667559798	9.182025285	10.42075712	7.965568315	9.835793663	9.091534467	9.154014799	10.60935982
LOC101261876	11.44778539	15.17963781	13.7693038	13.7143885	12.97467532	14.0646514	12.13527022	12.53126183	13.46556698
LOC101261877	7.600215306	10.71897312	8.026015168	7.210284698	9.846368826	6.034936171	7.880768975	6.846339907	5.582724555
LOC101261878	20.14671671	14.80761221	14.59594797	17.30015994	14.16914088	18.8983009	18.02350297	16.80310405	17.66293274
LOC101261879	14.83762923	23.25391925	19.09481897	15.76500305	18.78862747	15.3913543	17.014293	15.22619785	15.1604488
LOC101261880	14.76815416	13.27007252	17.53981285	17.48780921	21.25105026	17.49774393	18.75410155	15.50873933	18.57578034
LOC101261883	20.15625794	17.33551709	20.71526195	24.07815246	20.9997527	21.77608452	24.85333965	19.87082612	20.25867233
LOC101261884	0.391264457	0.652286863	0.5920574	0.59768079	1.186021646	0.373762705	0.575934047	0.953190721	0.527170893
LOC101261885	88.31497241	65.17772856	82.82144758	8.321206889	5.872029792	4.201159417	5.403368845	36.1598633	13.57044117
LOC101261886	0	0	0	0	0	0	0	0	0
LOC101261887	0	0	0.066996579	0	0	0	0	0	0
LOC101261888	0.235641736	0.519940976	0.315713624	0.109078002	0.113379329	0.089325867	0.149187217	0.341705792	0.18898353
LOC101261889	0.382908046	0.419680204	0.08520773	0.25023138	0.346798505	0.286886343	0.149731876	0	0.238446661
LOC101261890	1.703553568	0.155405592	0.861764518	1.247042375	2.287442855	1.44172888	0.978208301	1.103033479	0.76255351
LOC101261891	12.27878534	17.50285089	14.74772992	14.43665897	18.09390539	11.94306739	16.16888607	14.62901384	12.37853202
LOC101261892	0.683472714	4.731216464	2.737651673	0.074441859	0	0	0.114541844	0.349803086	0.15476945
LOC101261893	3.553454562	2.034442172	1.631764133	1.121945162	0.672040187	1.308094053	1.209391772	0.66123794	2.510506637
LOC101261895	12.76617944	14.56707361	9.829381987	14.01568418	11.37155027	11.57123534	12.61936066	15.89720486	13.29090773
LOC101261897	15.74341547	7.178204145	9.749477627	14.08776788	8.236855036	13.17966955	14.53164134	12.14625562	15.72342973
LOC101261898	34.58303146	27.43570554	25.60682368	32.38747893	30.10070681	35.42426738	34.98110174	30.82972472	33.28250833
LOC101261899	8.153970871	8.78758816	6.024661067	8.374569395	7.683116882	7.379680541	8.509833034	8.794198432	6.539445117
LOC101261900	11.16197698	7.589313895	7.248706605	8.542529831	9.738687627	13.13372327	8.904121257	11.13601192	10.5989921
LOC101261901	49.09213081	29.70419858	37.29348112	41.51733449	39.2236306	41.05402873	44.85653089	41.35326171	48.70778231
LOC101261902	3.701717458	3.764582743	5.38097573	5.013621613	4.881495473	3.929038864	4.361691721	5.48717374	5.871546486
LOC101261903	10.07246986	12.13370274	10.64321831	9.871883955	12.95360132	10.54960177	11.54352321	12.95620635	11.87775773
LOC101261904	10.82552135	7.650968641	9.03783112	11.71562539	9.734906346	11.71672363	13.86111725	13.70612382	12.7895072
LOC101261905	8.475369507	12.10320215	9.741498001	7.388269691	9.435806034	7.091610712	7.285014431	7.239552727	7.025432594
LOC101261907	43.73856523	34.76449388	44.89846418	46.83349071	43.43780531	53.8826742	42.31305329	41.23793279	47.52398313
LOC101261910	15.45278767	17.41924321	17.21332407	16.00220377	19.46930675	13.37019513	16.26350786	19.43969065	16.90311284
LOC101261911	2.468188749	0.813599571	2.255810848	2.688279362	1.417103007	2.226638336	1.890920616	1.804607607	1.956187468
LOC101261913	15.28574281	13.65909703	15.28160061	17.95112259	13.99424861	16.40574187	14.88462175	15.91450794	15.08412544
LOC101261914	0.089256668	0.087530616	0.281379757	0.192811269	0.143153208	0.216543759	0.169527955	0.207090788	0.114533464
LOC101261915	12.8794549	3.096874718	4.099261478	11.00652772	6.018207886	11.60479936	8.761754354	7.326970331	10.54776399
LOC101261916	34.64638101	29.48059576	33.40628971	38.47663099	36.45013591	34.80254485	38.39811316	33.74100623	36.1642902
LOC101261917	45.87021181	45.93287568	43.6456604	41.25950255	41.43485537	42.98560749	39.72343009	40.44476268	43.35659739
LOC101261918	10.93241826	4.315804457	4.789755415	11.73798315	5.276952897	11.34426558	10.0172728	7.384643798	13.71466027
LOC101261919	376.1845227	215.0671291	267.6536451	374.2628345	260.0049993	400.4353066	335.8385907	323.5400178	371.3055635
LOC101261920	5.41886396	4.251258839	4.83200725	5.590102435	4.96627327	5.822063021	4.852044783	3.682003341	4.966745863
LOC101261922	9.997351661	3.502760259	4.325318535	8.853087751	9.565919125	6.103710373	9.655665883	6.396321356	7.093276569
LOC101261924	0	0	0	0.048591592	0	0	0	0	0
LOC101261925	17.12252016	18.5365775	20.60579257	19.94851894	22.03110624	23.89167502	17.40256725	18.53842316	21.15372615
LOC101261926	8.375473757	8.92995128	8.513279233	7.923063721	10.19393939	7.358720561	8.003455397	7.400708979	7.633626783
LOC101261927	62.04071664	43.27894193	51.34028702	76.64033662	51.69972523	60.29695255	66.1643595	65.71289361	63.69412791
LOC101261928	0.047994922	0.117666982	0.045390893	0.022216736	0.069278458	0.15282683	0.068368682	0	0
LOC101261929	68.56403336	71.15061385	69.31734037	65.60863321	73.61822903	78.35626077	67.45649196	68.99524547	67.45021491
LOC101261930	0.684679905	0.591506236	0.539609726	0.513135621	0.4706209	0.53392107	0.479921981	0.638266692	0.800131663
LOC101261931	0.34669129	0.042498368	0.245910814	0.601809665	0.375324675	0	0.246930566	0.452465601	0.291946971
LOC101261932	1.154163607	3.169164044	2.42322524	0.341926145	0.288770209	0.735024277	0.328820804	0.743105494	0.377658516
LOC101261933	0.038779897	0.152119874	0.880220195	0.323120207	0.186589981	1.164278455	0.294623441	0.506115093	0.59714476
LOC101261934	0.304782126	0.099629409	0.38432768	0.329193491	0.928760012	0.508355114	0.578882135	0.574556805	0.39109406
LOC101261935	18.83044078	14.56038166	18.54121037	20.77226413	19.41947247	18.48033651	21.18176351	18.40518533	17.41956154
LOC101261936	3.959796503	7.109282716	3.341649828	2.368774705	1.289715311	2.826610416	3.181946384	1.272102569	4.162659134
LOC101261937	9.125563131	20.46976281	21.72490918	5.146728348	12.1124872	10.97424191	9.961186657	12.68547104	11.91174584
LOC101261938	0	0	0.074834111	0.0488371	0.076144376	0	0.05009629	0.068845815	0.025383874
LOC101261939	7.683782819	4.500887233	6.437780683	8.927818949	5.657249437	5.536140301	7.786756496	6.954595699	6.253344393
