A57T1RS1	A57T1RS2	A57T1RS3	A57T2CRS1	A57T2CRS2	A57T2CRS3	A57T2RS1	A57T2RS2	A57T2RS3	A57T3CRS1	A57T3CRS2	A57T3CRS3	A57T3RS1	A57T3RS2	A57T3RS3	HF12T1RS1	HF12T1RS2	HF12T1RS3	HF12T2CRS1	HF12T2CRS2	HF12T2CRS3	HF12T2RS1	HF12T2RS2	HF12T2RS3	HF12T3CRS1	HF12T3CRS2	HF12T3CRS3	HF12T3RS1	HF12T3RS2	HF12T3RS3	HG64T1RS1	HG64T1RS2	HG64T1RS3	HG64T2CRS1	HG64T2CRS2	HG64T2CRS3	HG64T2RS1	HG64T2RS2	HG64T2RS3	HG64T3CRS1	HG64T3CRS2	HG64T3CRS3	HG64T3RS1	HG64T3RS2	HG64T3RS3	HG70T1RS1	HG70T1RS2	HG70T1RS3	HG70T2CRS1	HG70T2CRS2	HG70T2CRS3	HG70T2RS1	HG70T2RS2	HG70T2RS3	HG70T3CRS1	HG70T3CRS2	HG70T3CRS3	HG70T3RS1	HG70T3RS2	HG70T3RS3
HG64T3RS2	0.3913233844550176	0.3387758602697014	0.4090541532095186	0.3155411088464896	0.34136716628168035	0.34371289922621623	0.21582764089811254	0.27127868065442445	0.30834507725497645	0.21538831644820797	0.3382277656800982	0.3589957750957573	0.21062538236207023	0.3173414837654241	0.2086264403410241	0.38296652802774045	0.339129219080437	0.38519290746247337	0.3879975648585677	0.3288479604085804	0.42898340821725983	0.21812437898815806	0.21420902752345802	0.24969397568533983	0.28807318309556257	0.29362634062251847	0.3599915148529366	0.17132690646206658	0.2410756161140946	0.17295353747384687	0.3789480558509798	0.369508702027913	0.39562887626420457	0.3295584193803099	0.30173894908226956	0.3868662659267198	0.31199496254007414	0.1873443418011009	0.17583827351086112	0.38318611057665547	0.3587290015995778	0.3749940021933394	0.14845420899068326	0.0	0.1471475571299317	0.3214287213939055	0.38465190688191075	0.31472488626529166	0.3191963669097478	0.33278171227417613	0.33989291102835356	0.17293668159515294	0.193146104127065	0.26186482753890417	0.3409200815146638	0.31839454143731455	0.34982724902226725	0.20979144863346447	0.3049771657789188	0.2366759931995103
HG64T3RS3	0.34821039670451664	0.2866553204357465	0.3477686388082861	0.2971840208304473	0.26494674345727376	0.3089842938236189	0.20063824230923386	0.28901149175849905	0.3062192820211031	0.1295851872569875	0.2893507493012273	0.29186333732235553	0.18679656240172066	0.3395921924429525	0.16736586689404342	0.3365753983526721	0.29155512424720453	0.3085854176213767	0.29467545343038004	0.2928998281089101	0.36010771591215085	0.13669291483793758	0.1438262388905867	0.16651533350431713	0.2744420970549905	0.25488495805622347	0.3256726952554762	0.16748152688156803	0.16610039217466963	0.16843147661492183	0.31784596680265087	0.3141895805104991	0.33485603619515997	0.2735476661569289	0.2718984232879847	0.3151102828723004	0.30344349693336514	0.12636004664503858	0.10399840482209814	0.3006100600680089	0.2878647986008275	0.30701223821635476	0.0897459310494248	0.1471475571299317	0.0	0.27011608450459285	0.34835413814370436	0.2861693377350214	0.2601278094196181	0.27797122508616645	0.280931536834884	0.10867108148992272	0.1473229252857762	0.28871009371050976	0.3262921101183952	0.27549535312363344	0.32133585483853544	0.23251660589492099	0.31074432012114966	0.24259990626738584
HG70T1RS1	0.27450451556425554	0.256418848899537	0.27781723076454	0.14148217970893978	0.16313149933873414	0.2867472828839069	0.41052637628086347	0.4876776726739198	0.5192962827437196	0.27604169127209066	0.22227608971985136	0.2303307001287991	0.3884898016274072	0.5437592528718203	0.3737969317476177	0.20884335854972796	0.2465594640989781	0.23929220619536615	0.22691657879478383	0.20443051706746712	0.3271504408572634	0.30357472196615537	0.24469931875236162	0.2803584625326507	0.19812820510286872	0.19181896540023316	0.306796937725047	0.3954840964977563	0.19855296241744325	0.39937351874316845	0.26424623537387637	0.2668087135986732	0.31255906421758206	0.17320826119127386	0.1813273747085708	0.2807948758835432	0.5181707876021668	0.3319882234185991	0.2984343931637185	0.2538000697319457	0.27097690552321096	0.24661415078467358	0.31489107661293914	0.3214287213939055	0.27011608450459285	0.0	0.26763078746195024	0.14407046718922106	0.22960014065236117	0.2218837993120411	0.22290241772731254	0.2736235344528344	0.347583824570941	0.4599235147429948	0.21889375166734001	0.1861084883325028	0.23354379779503884	0.4250518638090375	0.5293053087421535	0.45058261687460144
HG70T1RS2	0.12409537278656906	0.18193475537812054	0.16780525124835402	0.2526593971027486	0.25271615104017653	0.2063909549389152	0.46853427468320363	0.5276177795235046	0.5604898042104284	0.37043612553000704	0.2764152537228555	0.2603027737930697	0.441178173618208	0.5848298878416636	0.4341720626638699	0.28557947535789935	0.3413824577104127	0.3463425234830103	0.32986723980334653	0.2585709060339939	0.26205158248816207	0.4012274226936529	0.3239039207330504	0.3758969566641796	0.30018900956144784	0.2934495754699767	0.3799713694903991	0.4527112519752053	0.32111784159383716	0.45678295058690865	0.3690254895525972	0.3696432637596186	0.277225121901273	0.2701610206531203	0.28298155127913543	0.3777176483959993	0.557654113509951	0.421892065122767	0.397733087770373	0.33968191611534554	0.35615861027722207	0.3531909535226435	0.3952063180072745	0.38465190688191075	0.34835413814370436	0.26763078746195024	0.0	0.25801078034505476	0.32399874731894096	0.2580821630594381	0.30861663049550125	0.3364495240052209	0.4232009025169282	0.518071759284322	0.34641022506724156	0.2567550614894339	0.31930131179647475	0.47088105311432155	0.5718694170128004	0.49514012391552825
HG70T1RS3	0.2737500679256959	0.2303580646344368	0.2670671414973076	0.17956295762752925	0.16033818325513227	0.27417718309591516	0.41267643010338634	0.48376457639655873	0.52226278057476	0.267415432092302	0.1880823109305258	0.19694546228272541	0.39356463851086243	0.5359731905466025	0.3721819525199733	0.20602861913676876	0.2368924484519883	0.2425966211325217	0.22464792603880374	0.16806015718481881	0.30680692311261093	0.3159315204586075	0.2345572979535323	0.2663273975832296	0.15507696773345508	0.15997032236058856	0.2590291563769376	0.3956903822817117	0.21905446895911124	0.3781635422817921	0.26163128600049357	0.27596278321514256	0.3076635406264138	0.18801872492062355	0.20184592702790355	0.24975572374039468	0.52136847115896	0.3474286249429661	0.3113203680705281	0.21705826932728964	0.23858043249198815	0.2066006442826308	0.31921868775498735	0.31472488626529166	0.2861693377350214	0.14407046718922106	0.25801078034505476	0.0	0.1915163264804147	0.20862396900259741	0.20298469117871207	0.2549207975826781	0.33123337379641193	0.4638360570586108	0.1952923556786709	0.1639437684785339	0.1963422642999453	0.39022482399290886	0.5192762826968164	0.45029898215014946
HG70T2CRS1	0.3247476821389808	0.22602735792839793	0.31173923961598415	0.26988415919892655	0.18733822018359436	0.2156102729544588	0.4179353963406564	0.5003068445058751	0.5302267468756782	0.26424525273874067	0.17873786236964934	0.1757962526256303	0.4055843871488671	0.5523275832277315	0.37829033784282384	0.2744761411934191	0.19199400425636248	0.253432470839901	0.23875496878388788	0.21199205920472247	0.34038882479838295	0.3046407631522047	0.2655768444579706	0.28091706356839774	0.16105227063647704	0.14220993426313963	0.15419529016594655	0.2979157818017331	0.21971988299068204	0.32547601131486403	0.26999042678506674	0.22781882290630276	0.27678084900487543	0.219287357636892	0.18183612861945161	0.2672893236087389	0.5306457046590966	0.3256465984176037	0.2954556299680328	0.2083651367835431	0.13429224756634062	0.22721607006914382	0.2927411675040906	0.3191963669097478	0.2601278094196181	0.22960014065236117	0.32399874731894096	0.1915163264804147	0.0	0.16485592688057374	0.12003551271004795	0.27290443904627976	0.3345844641795036	0.5002028233241104	0.2507408795886778	0.1635470746302681	0.19470121274730381	0.40247564758539733	0.5257511345648839	0.4600789199741732
HG70T2CRS2	0.2612414634821048	0.22616281504593902	0.2966061365213727	0.22438519633834578	0.1610850579818981	0.15206167922662794	0.4295467418292432	0.5085231819540509	0.5425750821597305	0.2996822390584054	0.19290396553872513	0.17814936511141338	0.411210630163717	0.5650315397233414	0.3906728374836325	0.2624889114374323	0.198367582110274	0.26706317038606486	0.2454210391741102	0.17782542141756744	0.3684176270747426	0.33255317166044923	0.2840488682992786	0.3081035813103481	0.19142167470829982	0.18015788723026568	0.2217672529269504	0.3260059124272289	0.24559063469348386	0.37224365646051	0.2894351752347051	0.2350861469216581	0.30861515262024175	0.1985654032343211	0.15856407797657637	0.28118819923799593	0.5398150536136864	0.3569812679082453	0.3240499417938093	0.23899421730934275	0.17901798984302053	0.2642336790503741	0.3105428806803406	0.33278171227417613	0.27797122508616645	0.2218837993120411	0.2580821630594381	0.20862396900259741	0.16485592688057374	0.0	0.13524942720828273	0.2660729612122675	0.3603292034690212	0.5240878876515328	0.291946094319419	0.19187308108257145	0.22931130734772384	0.4385454595360261	0.5419664706624032	0.47212351701534566
HG70T2CRS3	0.30068370830333874	0.22489607203772313	0.30443005961279557	0.25659673495002355	0.1801102721330919	0.20139034037310055	0.4396098676464204	0.5214365092471974	0.554568835880301	0.30118337079307955	0.18978017415234497	0.19543142160034005	0.42471866472818715	0.5713343266697153	0.398594771400855	0.27431738602147604	0.20862215249733307	0.2760811315782151	0.25236446887071595	0.196879090779774	0.3679325409075756	0.34383595457156413	0.2840984077966231	0.32116862262084384	0.1836640565708468	0.1659474090965712	0.1861368950266897	0.3094180116264795	0.2367271244956808	0.3640878628541574	0.2883508997613889	0.2338297366595347	0.3103195948185211	0.219120144807317	0.1703931652252709	0.29500854279811706	0.5553865284615696	0.3577163347020283	0.33626009979052274	0.22852585498013306	0.1639529628046019	0.24128490318407192	0.32243315493990476	0.33989291102835356	0.280931536834884	0.22290241772731254	0.30861663049550125	0.20298469117871207	0.12003551271004795	0.13524942720828273	0.0	0.28518534638855203	0.36195432906405717	0.531463564469339	0.28751110933899054	0.19549355444526614	0.2231207205438015	0.4389654918446364	0.5518148368989905	0.48260033821738213
HG70T2RS1	0.3259773255533103	0.28740011456308384	0.31626774150741005	0.2808337225969595	0.24281909623588332	0.2970281898799475	0.19765126205157182	0.28549979171953926	0.30415016508270654	0.10804697340169409	0.2831310112952595	0.285283631482179	0.17560626146087832	0.3308035957514516	0.16549376733784282	0.30508476232811893	0.31381575360266695	0.31870594791131174	0.29471919417755094	0.2788132038162182	0.359808357551582	0.15491372456238778	0.12927377827073977	0.16038066186449998	0.29576202211040376	0.278104198065433	0.34207639870993256	0.2021144158203315	0.1757782762208331	0.20209687696552273	0.33077622854964417	0.347624672602307	0.37574986426143897	0.2703157648765361	0.2862727569443205	0.30568263128510853	0.30572715245737786	0.15236017779805328	0.12917509264529153	0.28991730967960555	0.3022895911667817	0.30119740352591273	0.1336393029498801	0.17293668159515294	0.10867108148992272	0.2736235344528344	0.3364495240052209	0.2549207975826781	0.27290443904627976	0.2660729612122675	0.28518534638855203	0.0	0.1387915904147799	0.2909677363016172	0.3145302752726901	0.2882649080340401	0.31588806785869694	0.21465278644917118	0.30601942169959884	0.2368911796317958
HG70T2RS2	0.41608811954613223	0.359939551541337	0.40542482228306126	0.36712291301431066	0.32964409570945463	0.38020490574834553	0.13149715966830577	0.21022574589403256	0.21783156901572975	0.14180456493437757	0.3575867331756042	0.3647948292106013	0.12436514566235367	0.254593223011839	0.11003048278069738	0.38162490858694376	0.36702350729695016	0.3657193398264937	0.35440761183767067	0.35691371283430695	0.40714493072861696	0.1822891857684511	0.1872285191714251	0.19004389772250221	0.3461138096779352	0.3269642890603503	0.38820893814569746	0.19317657066803753	0.23617398591351718	0.1362807133470993	0.3770529509858611	0.39343774761080436	0.41006892882750934	0.35690730282459154	0.36648481972960323	0.3350201157782009	0.21939858921589941	0.09383583582271982	0.13349142912862552	0.3399511876981894	0.3540042821460516	0.3350998120781446	0.12337790012370133	0.193146104127065	0.1473229252857762	0.347583824570941	0.4232009025169282	0.33123337379641193	0.3345844641795036	0.3603292034690212	0.36195432906405717	0.1387915904147799	0.0	0.21504151270649377	0.3768965910655129	0.3578501601604845	0.39090123220282585	0.13973933892769935	0.22187486021379874	0.16602806614844035
HG70T2RS3	0.5253206611951017	0.513408702894907	0.5278476320598183	0.4537287788701246	0.4933624947758891	0.5220960263697184	0.12481373028631744	0.10175119871919307	0.09586480023752363	0.31350580590667043	0.5298671068338311	0.5245771236921057	0.15285854962223522	0.13348825573713485	0.20512808684441025	0.5133292906335684	0.5317481649399948	0.5172842788153055	0.5201672366650005	0.5005210567030525	0.5318892256315839	0.3180648939696837	0.32551432637361677	0.35011616489925457	0.4823016516992237	0.4921774616239262	0.5334508997711949	0.2889839255189854	0.39205923928290504	0.23779186420889456	0.5213268344391595	0.5397136607845255	0.5402504235150137	0.5084753825374188	0.5112634071875527	0.49770427353519003	0.11661622092265703	0.22606148649636393	0.2726101131559378	0.5150403449702861	0.5331553450619676	0.5149758325953006	0.25643830929139866	0.26186482753890417	0.28871009371050976	0.4599235147429948	0.518071759284322	0.4638360570586108	0.5002028233241104	0.5240878876515328	0.531463564469339	0.2909677363016172	0.21504151270649377	0.0	0.4955289713807191	0.50460209778313	0.5181141116427653	0.13789978267652941	0.10638579237260574	0.07682131400993993
HG70T3CRS1	0.3542770843305708	0.3072551627934088	0.3617752371950191	0.23489426751484854	0.2780523430884183	0.33347940848411245	0.44773291285010913	0.5133019886778603	0.55727842290076	0.3352132083876773	0.1847852204164912	0.22175458722883232	0.4353021753143519	0.5796431415957429	0.4158537615448559	0.3332817483846746	0.322365593291337	0.34891313918556144	0.3359839923881391	0.28182243116635647	0.4006705895566305	0.3822535878119778	0.33314432238203606	0.36500393537840164	0.21934909368306527	0.24236469109583086	0.22714373337315616	0.41484093951894807	0.30165714373234304	0.3602044256917874	0.36258696310265354	0.37476130994622003	0.3912794941732405	0.2975446718284998	0.2911166616303064	0.3618500989009561	0.5556961239085074	0.394236368320691	0.36373407020781234	0.3188944479412385	0.3051044011347018	0.31321724702647163	0.3547011865471847	0.3409200815146638	0.3262921101183952	0.21889375166734001	0.34641022506724156	0.1952923556786709	0.2507408795886778	0.291946094319419	0.28751110933899054	0.3145302752726901	0.3768965910655129	0.4955289713807191	0.0	0.21347292329363335	0.15426158871366996	0.4191179246309978	0.5515770535049518	0.4844304907519717
HG70T3CRS2	0.2909908084755068	0.22592935791148805	0.29369150980833336	0.2158674302202069	0.1745881374122852	0.2565353707020343	0.4396823712956414	0.5108097549734842	0.5516069585887238	0.28620419014948867	0.14713112176213847	0.14904722097578432	0.4211891432809983	0.5753247128302083	0.3990781826362213	0.2256444057339189	0.20806408581160454	0.24890971614550683	0.22507900848145482	0.20039041309979547	0.33254252055457767	0.32599065859151505	0.2796131183973966	0.29650691955478276	0.14854883684545905	0.14257018401511085	0.22450731123349765	0.38189581763832886	0.23015727293613328	0.35039835260779	0.27072545307983664	0.2654694900194113	0.2863019379348611	0.18982692784706842	0.17981832005956558	0.2776243537516752	0.5481743549693452	0.35658080050004426	0.31948398446636805	0.21588512778883887	0.19466485623264557	0.2227463270832828	0.32261742637885343	0.31839454143731455	0.27549535312363344	0.1861084883325028	0.2567550614894339	0.1639437684785339	0.1635470746302681	0.19187308108257145	0.19549355444526614	0.2882649080340401	0.3578501601604845	0.50460209778313	0.21347292329363335	0.0	0.17252764452518565	0.41480620171938226	0.5474788119555879	0.478369163646459
HG70T3CRS3	0.3301418038235298	0.2672389435329087	0.3368539572295073	0.2603076402234286	0.2482317956232209	0.29053962378385506	0.46577802950073544	0.539511922709927	0.578565301663534	0.3276137480226903	0.15354824016726462	0.18179906061174708	0.4516696581825492	0.6000852920194574	0.43639812354867696	0.30083883860556954	0.27567414364879966	0.33139787832309414	0.31279866948378904	0.2510628905029702	0.38938479892500655	0.38295798885351146	0.32475393244520007	0.35920255623079306	0.18879555903691922	0.20691880292804407	0.1855940044601811	0.3947777970855246	0.299147425977712	0.3611766922730557	0.3426953606540597	0.3248677782165699	0.35085956080505204	0.27807070407778645	0.2322291473684263	0.3553271370635333	0.5772262897424235	0.4014076838050157	0.3689896315807405	0.29932750366371236	0.24424167455544507	0.303107324928953	0.35451292765305775	0.34982724902226725	0.32133585483853544	0.23354379779503884	0.31930131179647475	0.1963422642999453	0.19470121274730381	0.22931130734772384	0.2231207205438015	0.31588806785869694	0.39090123220282585	0.5181141116427653	0.15426158871366996	0.17252764452518565	0.0	0.44115465960764394	0.5726223687547471	0.5063109557148499
HG70T3RS1	0.4697907904322496	0.4357312897999134	0.4572947104465365	0.42081570923798534	0.41751821510393416	0.44669143955212587	0.10712149420437793	0.13867356764075606	0.16426450899276382	0.22746356094026918	0.42436302789139846	0.42091461660099483	0.12602201972913393	0.1899102176412015	0.15633668789884872	0.4520935129261064	0.4670954614926191	0.467015385152967	0.4550459299423621	0.4295414735493922	0.4821897402537993	0.27810260522249997	0.25356311939137594	0.2855505202938369	0.4015004745217109	0.4005439506182027	0.44595451428212657	0.23323258798926552	0.3246252839865818	0.16485215201446118	0.47829086906225154	0.4968134426802347	0.5021363176450697	0.44866740888807627	0.4485463490235801	0.4313105337787647	0.1784359901461849	0.1873153918956482	0.22864272058760443	0.42958778075709053	0.4447325104912456	0.4077872956686896	0.20544081703159853	0.20979144863346447	0.23251660589492099	0.4250518638090375	0.47088105311432155	0.39022482399290886	0.40247564758539733	0.4385454595360261	0.4389654918446364	0.21465278644917118	0.13973933892769935	0.13789978267652941	0.4191179246309978	0.41480620171938226	0.44115465960764394	0.0	0.15446495321898449	0.10776129882494208
HG70T3RS2	0.5577104800451745	0.5295384117719136	0.5594641098385172	0.5293146129194838	0.5141583048640924	0.5382879781316255	0.14874319875259087	0.08800042529992831	0.05965866287972496	0.31960491847986894	0.5514479480149762	0.5528637426201934	0.18344662928796518	0.1046062890840194	0.21546666273875434	0.5539747011568051	0.5505503781976973	0.5440498106906327	0.5393635559718383	0.539524505156672	0.5579328166856876	0.34196170461256287	0.34777395307041986	0.3579103176379844	0.5275297184741128	0.5223915872975	0.5613378919134301	0.3023680968181703	0.41568048279038117	0.24574274468640023	0.546616953217224	0.5691299772835996	0.5653551533066357	0.5393101646705086	0.5469931103162521	0.5031931391023869	0.07867935784027644	0.2416243929099751	0.29156506466830096	0.5300369936704316	0.5465500830940179	0.5220137756443942	0.27143096449478715	0.3049771657789188	0.31074432012114966	0.5293053087421535	0.5718694170128004	0.5192762826968164	0.5257511345648839	0.5419664706624032	0.5518148368989905	0.30601942169959884	0.22187486021379874	0.10638579237260574	0.5515770535049518	0.5474788119555879	0.5726223687547471	0.15446495321898449	0.0	0.10536052110361706
HG70T3RS3	0.4835617366553836	0.4632200738169262	0.49053592959002484	0.4510422143283042	0.4439674875162941	0.4723199064826185	0.08282735196723764	0.08797437713340667	0.09679397147640881	0.2634570106744929	0.48230748285652847	0.48733137093682066	0.10492963675921736	0.12547495174968445	0.15905541491707784	0.4761480448271021	0.4824219269970695	0.4696872810682803	0.47077690113354287	0.46975583382458325	0.4867872111629999	0.27557567613571643	0.2832306809138415	0.30175493989811736	0.4619566992850963	0.4548762041588355	0.4985495338350615	0.2429078389433332	0.3408650019415248	0.1969402744710573	0.47687861863207137	0.4926173157421416	0.4978779609816771	0.45715592207636324	0.46690274140633703	0.4522126315645048	0.10724531821970891	0.1856081343715524	0.2286457235745742	0.46707227069203794	0.4823374565436588	0.46458800638682923	0.2139275736588963	0.2366759931995103	0.24259990626738584	0.45058261687460144	0.49514012391552825	0.45029898215014946	0.4600789199741732	0.47212351701534566	0.48260033821738213	0.2368911796317958	0.16602806614844035	0.07682131400993993	0.4844304907519717	0.478369163646459	0.5063109557148499	0.10776129882494208	0.10536052110361706	0.0
